product_id;title;description;price_eur;condition;kg_co2_saved;image_url;category_id;seller_id;created_at;available
f1f280b6-2781-44f0-ba35-b5178f11d31c;Altavoz portÃtil #405;Descripciµn de ejemplo para Altavoz portÃtil #405 en excelente estado.;260,00;bueno;8,75;https://images.unsplash.com/photo-1589003077984-894e133dabab?q=80&w=800&auto=format&fit=crop;43388e42-6a1e-46fa-b099-2d143202f103;bb7d59f1-968f-47dc-8f9c-13f6669c0534;2025-08-09;true
b1a23ab2-011a-4d6e-a539-102c89a0b009;Mochila de senderismo;Descripciµn de ejemplo para Mochila de senderismo en excelente estado.;60,00;bueno;7,98;https://images.unsplash.com/photo-1551632811-561732d1e306?q=80&w=800&auto=format&fit=crop;9a005a77-331b-484a-8dec-39df4f2e63ed;bf02c8a9-867a-484b-8eb6-fdfb569f453a;2024-02-11;true
50de6839-ba50-4f7a-88d9-2baeae7e54c4;TrÚpode;Descripciµn de ejemplo para TrÚpode en excelente estado.;25,00;bueno;9,03;https://images.unsplash.com/photo-1594147216879-97803adfb44d?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D;43388e42-6a1e-46fa-b099-2d143202f103;e5b4dbf0-f44a-4a75-b48d-1e331946992b;2025-08-15;false
50d5a83a-f902-4cdb-a6b2-fc33f015af3e;CÃmara rÕflex;Descripciµn de ejemplo para CÃmara rÕflex en excelente estado.;180,00;bueno;14,99;https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=800&auto=format&fit=crop;4d6d0688-e653-4f48-8a4f-770acc0b4c6a;ffdbe226-480a-46bf-a9bb-268738b6a4d9;2024-10-17;true
3a4ad6cf-e2c9-48e6-a30e-7d6439d89765;Guitarra acºstica #165;Descripciµn de ejemplo para Guitarra acºstica #165 en excelente estado.;50,00;como nuevo;19,09;https://images.unsplash.com/photo-1510915361894-db8b60106cb1?q=80&w=800&auto=format&fit=crop;adc8f222-aa5d-41c5-b1db-8f39e8200b5d;801e1b2b-cf0e-48a8-9324-18cd3505de93;2024-02-04;false
cce08826-8be5-4edd-8338-76c9c6769431;CÃmara rÕflex #715;Descripciµn de ejemplo para CÃmara rÕflex #715 en excelente estado.;70,00;bueno;20,46;https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=800&auto=format&fit=crop;4d6d0688-e653-4f48-8a4f-770acc0b4c6a;bb7d59f1-968f-47dc-8f9c-13f6669c0534;2025-05-18;false
cdae0dce-72a8-4a87-b9be-59df9ae89858;Bicicleta de montaþa #484;Descripciµn de ejemplo para Bicicleta de montaþa #484 en excelente estado.;40,00;aceptable;2,63;https://images.unsplash.com/photo-1576435728678-68d0fbf94e91?q=80&w=800&auto=format&fit=crop;9a005a77-331b-484a-8dec-39df4f2e63ed;75ce380f-a121-41b8-aa30-c48c9a41fe09;2024-12-31;false
871539bd-3661-455c-a9e2-dd7ff965d324;Vinilo ediciµn limitada;Descripciµn de ejemplo para Vinilo ediciµn limitada en excelente estado.;90,00;nuevo;10,22;https://images.unsplash.com/photo-1603048588665-791ca8aea617?q=80&w=800&auto=format&fit=crop;43388e42-6a1e-46fa-b099-2d143202f103;75ce380f-a121-41b8-aa30-c48c9a41fe09;2023-11-09;true
8c478dba-e6d6-4623-b0f7-f156919ba490;Guitarra acºstica;Descripciµn de ejemplo para Guitarra acºstica en excelente estado.;85,00;bueno;1;https://images.unsplash.com/photo-1510915361894-db8b60106cb1?q=80&w=800&auto=format&fit=crop;adc8f222-aa5d-41c5-b1db-8f39e8200b5d;e5b4dbf0-f44a-4a75-b48d-1e331946992b;2025-11-08;true
009fad0b-1e03-4a22-8f53-4224a7d0472b;Set de ollas;Descripciµn de ejemplo para Set de ollas en excelente estado.;320,00;nuevo;43,55;https://images.unsplash.com/photo-1604414499020-f9ac575bc5ec?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D;99e49476-3326-4fc0-8395-3c4aa5ebedc9;31018f8c-1f39-4730-a8b1-bbfe01b134d1;2025-11-05;true
7848e432-2635-47a2-87ff-e0c754dd4582;CÃmara rÕflex #623;Descripciµn de ejemplo para CÃmara rÕflex #623 en excelente estado.;55,00;como nuevo;7,16;https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=800&auto=format&fit=crop;4d6d0688-e653-4f48-8a4f-770acc0b4c6a;75ce380f-a121-41b8-aa30-c48c9a41fe09;2025-03-02;true
42f43931-d301-4911-abce-c0c829510534;SofÃ de 3 plazas;Descripciµn de ejemplo para SofÃ de 3 plazas en excelente estado.;150,00;como nuevo;11,32;https://images.unsplash.com/photo-1555041469-a586c61ea9bc?q=80&w=800&auto=format&fit=crop;99e49476-3326-4fc0-8395-3c4aa5ebedc9;bc7a7e6a-c405-466b-8545-d5dba6beb9f3;2023-11-29;true
99bec2c1-bb96-401f-92c9-cb17213e5ff9;TrÚpode;Descripciµn de ejemplo para TrÚpode en excelente estado.;180,00;como nuevo;14,72;https://images.unsplash.com/photo-1594147216879-97803adfb44d?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D;adc8f222-aa5d-41c5-b1db-8f39e8200b5d;ffdbe226-480a-46bf-a9bb-268738b6a4d9;2025-09-11;false
0ce3b7a4-2fae-44e3-a819-f9fa63b7fd75;Juego de mesa clÃsico;Descripciµn de ejemplo para Juego de mesa clÃsico en excelente estado.;15,00;como nuevo;9,26;https://picsum.photos/seed/0ce3b7a4/600/400;43388e42-6a1e-46fa-b099-2d143202f103;0b574b63-38aa-4466-9631-1c204614576f;2024-07-18;true
4a227803-117f-4726-b84c-07298bdd3faf;Taladro inalÃmbrico;Descripciµn de ejemplo para Taladro inalÃmbrico en excelente estado.;65,00;aceptable;11,84;https://images.unsplash.com/photo-1504148455328-c376907d081c?q=80&w=800&auto=format&fit=crop;3c9f4130-6efd-455d-884a-dafdaee6a4ff;0b574b63-38aa-4466-9631-1c204614576f;2023-07-24;true
d3ace708-20d7-4ef2-a19d-ee03b93a7c10;Altavoz portÃtil #313;Descripciµn de ejemplo para Altavoz portÃtil #313 en excelente estado.;18,00;bueno;11,16;https://images.unsplash.com/photo-1589003077984-894e133dabab?q=80&w=800&auto=format&fit=crop;84be2a29-bc38-4612-861d-2df9fa9552ec;75ce380f-a121-41b8-aa30-c48c9a41fe09;2023-12-29;false
77151d6f-ce60-4d76-85b9-2d2c6fc2dc7b;Mµvil inteligente;Descripciµn de ejemplo para Mµvil inteligente en excelente estado.;160,00;aceptable;1,73;https://images.unsplash.com/photo-1511707171634-5f897ff02aa9?q=80&w=800&auto=format&fit=crop;4d6d0688-e653-4f48-8a4f-770acc0b4c6a;16bdb74c-e68b-459b-b180-67a87b52416f;2025-02-20;true
b6507985-f7d9-425e-bd8f-552b7bb2f74d;Set de ollas;Descripciµn de ejemplo para Set de ollas en excelente estado.;45,00;bueno;4,51;https://images.unsplash.com/photo-1604414499020-f9ac575bc5ec?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D;99e49476-3326-4fc0-8395-3c4aa5ebedc9;f8e6aeb7-2616-40ea-ad85-799d54e8a360;2023-10-28;true
cb58bb44-9066-4d16-9b39-5422de79c776;Zapatillas deportivas;Descripciµn de ejemplo para Zapatillas deportivas en excelente estado.;40,00;aceptable;9,68;https://images.unsplash.com/photo-1542291026-7eec264c27ff?q=80&w=800&auto=format&fit=crop;d01811ff-1d64-4878-90c5-b6618112a194;bb7d59f1-968f-47dc-8f9c-13f6669c0534;2024-09-17;true
99832231-8867-4817-8255-aef9b06b9b57;Mµvil inteligente #714;Descripciµn de ejemplo para Mµvil inteligente #714 en excelente estado.;85,00;nuevo;1,04;https://images.unsplash.com/photo-1511707171634-5f897ff02aa9?q=80&w=800&auto=format&fit=crop;4d6d0688-e653-4f48-8a4f-770acc0b4c6a;bb7d59f1-968f-47dc-8f9c-13f6669c0534;2023-06-28;true
a036782b-9662-4506-a714-bf4b83f9d521;Bicicleta de montaþa;Descripciµn de ejemplo para Bicicleta de montaþa en excelente estado.;280,00;bueno;77;https://images.unsplash.com/photo-1576435728678-68d0fbf94e91?q=80&w=800&auto=format&fit=crop;9a005a77-331b-484a-8dec-39df4f2e63ed;8d4a9c90-ea86-436c-b41e-117278d3f733;2025-02-07;false
5fcfb1e2-1562-4788-ba7f-72cc20a344a2;Guitarra acºstica #300;Descripciµn de ejemplo para Guitarra acºstica #300 en excelente estado.;55,00;aceptable;6,3;https://images.unsplash.com/photo-1510915361894-db8b60106cb1?q=80&w=800&auto=format&fit=crop;adc8f222-aa5d-41c5-b1db-8f39e8200b5d;a4cc673a-1774-467b-8f2d-199dca300f6b;2025-01-17;true
6a19c5da-dc2a-4446-b5f5-67c1b34e8ea9;Guitarra acºstica;Descripciµn de ejemplo para Guitarra acºstica en excelente estado.;120,00;aceptable;36,98;https://images.unsplash.com/photo-1510915361894-db8b60106cb1?q=80&w=800&auto=format&fit=crop;adc8f222-aa5d-41c5-b1db-8f39e8200b5d;e5b4dbf0-f44a-4a75-b48d-1e331946992b;2024-07-07;true
7d107554-7e64-4df2-91d0-7f50150c6af3;Coche de juguete;Descripciµn de ejemplo para Coche de juguete en excelente estado.;95,00;como nuevo;1,26;https://images.unsplash.com/photo-1594787318286-3d835c1d207f?q=80&w=800&auto=format&fit=crop;43388e42-6a1e-46fa-b099-2d143202f103;a4cc673a-1774-467b-8f2d-199dca300f6b;2024-08-01;true
fa0036ef-2507-4d17-b1b2-456948f357c2;Mochila de senderismo;Descripciµn de ejemplo para Mochila de senderismo en excelente estado.;35,00;bueno;3,54;https://images.unsplash.com/photo-1551632811-561732d1e306?q=80&w=800&auto=format&fit=crop;9a005a77-331b-484a-8dec-39df4f2e63ed;bc7a7e6a-c405-466b-8545-d5dba6beb9f3;2024-11-19;false
21450e83-abe8-4db4-9ead-144eafd39777;Libro de recetas;Descripciµn de ejemplo para Libro de recetas en excelente estado.;22,00;como nuevo;42,29;https://images.unsplash.com/photo-1542010589005-d1eacc3918f2?q=80&w=1192&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D;2eeb019f-2fc2-471b-9bb8-b549ebc78b63;cf5826ce-8820-476d-91d1-b8c7ff036e4b;2024-05-01;false
eaf40adf-53a1-480a-8dc1-d8d82b9b881b;Guitarra acºstica;Descripciµn de ejemplo para Guitarra acºstica en excelente estado.;30,00;aceptable;1,48;https://images.unsplash.com/photo-1510915361894-db8b60106cb1?q=80&w=800&auto=format&fit=crop;adc8f222-aa5d-41c5-b1db-8f39e8200b5d;e5b4dbf0-f44a-4a75-b48d-1e331946992b;2024-01-08;false
45bc3182-39ed-4220-b6ef-30d3d274fc48;CÃmara de acciµn #454;Descripciµn de ejemplo para CÃmara de acciµn #454 en excelente estado.;60,00;aceptable;1,72;https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=800&auto=format&fit=crop;4d6d0688-e653-4f48-8a4f-770acc0b4c6a;8d4a9c90-ea86-436c-b41e-117278d3f733;2026-02-24;true
7e3865ec-0bc3-44c6-88d3-361b965d2ff9;Coche de juguete;Descripciµn de ejemplo para Coche de juguete en excelente estado.;45,00;bueno;3,08;https://images.unsplash.com/photo-1594787318286-3d835c1d207f?q=80&w=800&auto=format&fit=crop;9a005a77-331b-484a-8dec-39df4f2e63ed;0b574b63-38aa-4466-9631-1c204614576f;2023-06-12;true
aaa4c4a8-576f-420d-8ec5-1a28b06667f3;Taladro inalÃmbrico;Descripciµn de ejemplo para Taladro inalÃmbrico en excelente estado.;40,00;aceptable;47,86;https://images.unsplash.com/photo-1504148455328-c376907d081c?q=80&w=800&auto=format&fit=crop;3c9f4130-6efd-455d-884a-dafdaee6a4ff;325d8d0c-4917-4ae3-8dc0-21931359ffdd;2023-08-26;true
9a90dacd-34ab-446e-b8f7-d5f7836871d7;SofÃ de 3 plazas #972;Descripciµn de ejemplo para SofÃ de 3 plazas #972 en excelente estado.;28,00;bueno;15,64;https://images.unsplash.com/photo-1555041469-a586c61ea9bc?q=80&w=800&auto=format&fit=crop;99e49476-3326-4fc0-8395-3c4aa5ebedc9;899bb643-efc2-4e5d-8247-f2eb1ad1065e;2025-09-11;true
061fa059-3497-4277-ab6a-03801359d7f5;Mochila de senderismo;Descripciµn de ejemplo para Mochila de senderismo en excelente estado.;65,00;como nuevo;0,97;https://images.unsplash.com/photo-1551632811-561732d1e306?q=80&w=800&auto=format&fit=crop;9a005a77-331b-484a-8dec-39df4f2e63ed;f8e6aeb7-2616-40ea-ad85-799d54e8a360;2023-08-20;true
51158e52-008a-4867-b9b5-90777c23fdb6;Vinilo ediciµn limitada;Descripciµn de ejemplo para Vinilo ediciµn limitada en excelente estado.;120,00;como nuevo;1,19;https://images.unsplash.com/photo-1603048588665-791ca8aea617?q=80&w=800&auto=format&fit=crop;84be2a29-bc38-4612-861d-2df9fa9552ec;bb7d59f1-968f-47dc-8f9c-13f6669c0534;2025-12-23;false
7d8eff42-9a57-4f42-913e-c9442e8077f1;Taladro inalÃmbrico;Descripciµn de ejemplo para Taladro inalÃmbrico en excelente estado.;75,00;bueno;7,95;https://images.unsplash.com/photo-1504148455328-c376907d081c?q=80&w=800&auto=format&fit=crop;3c9f4130-6efd-455d-884a-dafdaee6a4ff;801e1b2b-cf0e-48a8-9324-18cd3505de93;2025-01-11;true
6542a034-831e-43a4-a2bb-3dad82f3d247;LÃmpara de sobremesa #487;Descripciµn de ejemplo para LÃmpara de sobremesa #487 en excelente estado.;30,00;bueno;7,04;https://images.unsplash.com/photo-1585128719715-46776b56a0d1?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D;99e49476-3326-4fc0-8395-3c4aa5ebedc9;ffdbe226-480a-46bf-a9bb-268738b6a4d9;2025-11-15;true
2e28aca0-a27a-4dcb-b99a-0ce52c7d5088;Altavoz portÃtil;Descripciµn de ejemplo para Altavoz portÃtil en excelente estado.;95,00;aceptable;10,64;https://images.unsplash.com/photo-1589003077984-894e133dabab?q=80&w=800&auto=format&fit=crop;99e49476-3326-4fc0-8395-3c4aa5ebedc9;e5b4dbf0-f44a-4a75-b48d-1e331946992b;2026-01-31;false
4850d054-8d62-496e-8748-e9442d602e9c;Set de ollas #980;Descripciµn de ejemplo para Set de ollas #980 en excelente estado.;85,00;bueno;77,3;https://images.unsplash.com/photo-1604414499020-f9ac575bc5ec?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D;99e49476-3326-4fc0-8395-3c4aa5ebedc9;749369f7-c9fd-427e-8edf-c706048008f0;2025-08-07;true
4dcbf506-304d-4910-9daf-b39aa7bea664;Taladro inalÃmbrico;Descripciµn de ejemplo para Taladro inalÃmbrico en excelente estado.;18,00;como nuevo;2,32;https://images.unsplash.com/photo-1504148455328-c376907d081c?q=80&w=800&auto=format&fit=crop;3c9f4130-6efd-455d-884a-dafdaee6a4ff;bb7d59f1-968f-47dc-8f9c-13f6669c0534;2026-02-07;true
266ea0ff-02c2-4b0f-b5f8-8e9a4bd83de5;Taladro inalÃmbrico;Descripciµn de ejemplo para Taladro inalÃmbrico en excelente estado.;90,00;como nuevo;4,92;https://images.unsplash.com/photo-1504148455328-c376907d081c?q=80&w=800&auto=format&fit=crop;3c9f4130-6efd-455d-884a-dafdaee6a4ff;e5b4dbf0-f44a-4a75-b48d-1e331946992b;2023-09-19;true
4e0b9639-87e1-4126-a462-d9b7d6f6d3a6;Coche de juguete;Descripciµn de ejemplo para Coche de juguete en excelente estado.;25,00;como nuevo;5,65;https://images.unsplash.com/photo-1594787318286-3d835c1d207f?q=80&w=800&auto=format&fit=crop;d01811ff-1d64-4878-90c5-b6618112a194;f3d73773-47d1-4f1d-825c-cf7222508d00;2025-11-07;false
35fbfb32-5efc-4fef-b1dc-13a45bca511d;Vinilo ediciµn limitada;Descripciµn de ejemplo para Vinilo ediciµn limitada en excelente estado.;60,00;aceptable;74,57;https://images.unsplash.com/photo-1603048588665-791ca8aea617?q=80&w=800&auto=format&fit=crop;2eeb019f-2fc2-471b-9bb8-b549ebc78b63;325d8d0c-4917-4ae3-8dc0-21931359ffdd;2024-11-02;true
6ae965ac-8f82-43fa-80bd-e6d3ef93da77;CÃmara de acciµn;Descripciµn de ejemplo para CÃmara de acciµn en excelente estado.;45,00;aceptable;31,32;https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=800&auto=format&fit=crop;4d6d0688-e653-4f48-8a4f-770acc0b4c6a;585e1e1b-9178-45b4-98bc-83348d202c48;2025-11-22;true
a4dd442d-9aed-4ffa-bb63-4e028f2e4cf2;CÃmara de acciµn;Descripciµn de ejemplo para CÃmara de acciµn en excelente estado.;50,00;como nuevo;8,09;https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=800&auto=format&fit=crop;4d6d0688-e653-4f48-8a4f-770acc0b4c6a;325d8d0c-4917-4ae3-8dc0-21931359ffdd;2026-01-10;false
e13c3c1e-bf41-4eb0-928e-7abfa417f52c;Mochila de senderismo;Descripciµn de ejemplo para Mochila de senderismo en excelente estado.;70,00;bueno;9,14;https://images.unsplash.com/photo-1551632811-561732d1e306?q=80&w=800&auto=format&fit=crop;9a005a77-331b-484a-8dec-39df4f2e63ed;16bdb74c-e68b-459b-b180-67a87b52416f;2026-02-24;true
a6c7fa0f-0855-4d12-8ce9-a012e4dc3fb6;Mesa de comedor #14;Descripciµn de ejemplo para Mesa de comedor #14 en excelente estado.;65,00;nuevo;4,64;https://images.unsplash.com/photo-1577140917170-285929fb55b7?q=80&w=800&auto=format&fit=crop;99e49476-3326-4fc0-8395-3c4aa5ebedc9;801e1b2b-cf0e-48a8-9324-18cd3505de93;2025-08-07;false
06bd00f1-e9f9-45d5-a406-079377c5a0d3;Coche de juguete #585;Descripciµn de ejemplo para Coche de juguete #585 en excelente estado.;85,00;bueno;40,31;https://images.unsplash.com/photo-1594787318286-3d835c1d207f?q=80&w=800&auto=format&fit=crop;2eeb019f-2fc2-471b-9bb8-b549ebc78b63;0dc4f615-17f2-48f9-bdd0-2b34a084700b;2024-03-05;true
fb8a1a94-0571-43f3-8ae1-5e0bf7538912;Bicicleta de montaþa #855;Descripciµn de ejemplo para Bicicleta de montaþa #855 en excelente estado.;15,00;como nuevo;51,83;https://images.unsplash.com/photo-1576435728678-68d0fbf94e91?q=80&w=800&auto=format&fit=crop;9a005a77-331b-484a-8dec-39df4f2e63ed;4db8c278-8988-4a14-a77f-4a4aa091d6f8;2024-04-21;false
7e574eba-a870-4ba2-9aa3-f66949571421;Taladro inalÃmbrico;Descripciµn de ejemplo para Taladro inalÃmbrico en excelente estado.;25,00;aceptable;1,88;https://images.unsplash.com/photo-1504148455328-c376907d081c?q=80&w=800&auto=format&fit=crop;3c9f4130-6efd-455d-884a-dafdaee6a4ff;f8e6aeb7-2616-40ea-ad85-799d54e8a360;2024-07-17;true
5bd07a98-3f7a-40fc-9c3d-7946c50a8bfd;Libro de recetas;Descripciµn de ejemplo para Libro de recetas en excelente estado.;60,00;como nuevo;15,89;https://images.unsplash.com/photo-1542010589005-d1eacc3918f2?q=80&w=1192&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D;2eeb019f-2fc2-471b-9bb8-b549ebc78b63;68ddd7e7-de65-42f7-92e0-99d862939bf5;2023-11-06;true
67a471cf-6226-4f50-9865-a7713a16f72c;Taladro inalÃmbrico;Descripciµn de ejemplo para Taladro inalÃmbrico en excelente estado.;40,00;aceptable;10,87;https://images.unsplash.com/photo-1504148455328-c376907d081c?q=80&w=800&auto=format&fit=crop;3c9f4130-6efd-455d-884a-dafdaee6a4ff;8228a023-6c03-43b8-a41b-608b7fdcf34b;2026-02-03;true
c7136dbd-b840-49c5-a569-dedf90642829;Bicicleta de montaþa;Descripciµn de ejemplo para Bicicleta de montaþa en excelente estado.;120,00;bueno;36,92;https://images.unsplash.com/photo-1576435728678-68d0fbf94e91?q=80&w=800&auto=format&fit=crop;9a005a77-331b-484a-8dec-39df4f2e63ed;585e1e1b-9178-45b4-98bc-83348d202c48;2025-02-23;false
